10609	ENSMUSG00000055555
10610	ENSMUSG00000078984
10611	ENSMUSG00000098529
10612	ENSMUSG00000089871
10613	ENSMUSG00000083623
10614	ENSMUSG00000021366
10615	ENSMUSG00000029026
10616	ENSMUSG00000041199
10617	ENSMUSG00000050343
10618	ENSMUSG00000004296
10619	ENSMUSG00000049555
10620	ENSMUSG00000066647
10621	ENSMUSG00000065417
10622	ENSMUSG00000087055
10623	ENSMUSG00000029778
10624	ENSMUSG00000102418
10625	ENSMUSG00000043099
10626	ENSMUSG00000040380
10627	ENSMUSG00000030507
10628	ENSMUSG00000088422
10629	ENSMUSG00000050440
10630	ENSMUSG00000055095
10631	ENSMUSG00000017764
10632	ENSMUSG00000027068
10633	ENSMUSG00000043251
10634	ENSMUSG00000058818
10635	ENSMUSG00000048047
10636	ENSMUSG00000044737
10637	ENSMUSG00000026209
10638	ENSMUSG00000040811
10639	ENSMUSG00000071553
10640	ENSMUSG00000027849
10641	ENSMUSG00000079298
10642	ENSMUSG00000101020
10643	ENSMUSG00000052374
10644	ENSMUSG00000022836
10645	ENSMUSG00000078808
10646	ENSMUSG00000045180
10647	ENSMUSG00000099093
10648	ENSMUSG00000006498
10649	ENSMUSG00000089095
10650	ENSMUSG00000007783
10651	ENSMUSG00000089849
10652	ENSMUSG00000055763
10653	ENSMUSG00000024897
10654	ENSMUSG00000056671
10655	ENSMUSG00000091110
10656	ENSMUSG00000035027
10657	ENSMUSG00000050315
10658	ENSMUSG00000024446
10659	ENSMUSG00000036961
10660	ENSMUSG00000091003
10661	ENSMUSG00000042750
10662	ENSMUSG00000042364
10663	ENSMUSG00000042828
10664	ENSMUSG00000036879
10665	ENSMUSG00000104055
10666	ENSMUSG00000068231
10667	ENSMUSG00000034601
10668	ENSMUSG00000041771
10669	ENSMUSG00000095189
10670	ENSMUSG00000037973
10671	ENSMUSG00000054909
10672	ENSMUSG00000042817
10673	ENSMUSG00000056883
10674	ENSMUSG00000051276
10675	ENSMUSG00000082934
10676	ENSMUSG00000074417
10677	ENSMUSG00000040537
10678	ENSMUSG00000072834
10679	ENSMUSG00000058050
10680	ENSMUSG00000046168
10681	ENSMUSG00000045034
10682	ENSMUSG00000045952
10683	ENSMUSG00000099123
10684	ENSMUSG00000032458
10685	ENSMUSG00000054523
10686	ENSMUSG00000100780
10687	ENSMUSG00000020990
10688	ENSMUSG00000021532
10689	ENSMUSG00000044726
10690	ENSMUSG00000064315
10691	ENSMUSG00000053469
10692	ENSMUSG00000037577
10693	ENSMUSG00000050534
10694	ENSMUSG00000071660
10695	ENSMUSG00000089269
10696	ENSMUSG00000041737
10697	ENSMUSG00000005823
10698	ENSMUSG00000102474
10699	ENSMUSG00000054309
10700	ENSMUSG00000028863
10701	ENSMUSG00000043881
10702	ENSMUSG00000064364
10703	ENSMUSG00000049109
10704	ENSMUSG00000098775
10705	ENSMUSG00000008301
10706	ENSMUSG00000083944
10707	ENSMUSG00000044763
10708	ENSMUSG00000040022
10709	ENSMUSG00000006219
10710	ENSMUSG00000017754
10711	ENSMUSG00000022376
10712	ENSMUSG00000050189
10713	ENSMUSG00000029822
10714	ENSMUSG00000044816
10715	ENSMUSG00000086222
10716	ENSMUSG00000049230
10717	ENSMUSG00000038260
10718	ENSMUSG00000056632
10719	ENSMUSG00000064939
10720	ENSMUSG00000094372
10721	ENSMUSG00000042595
10722	ENSMUSG00000028458
10723	ENSMUSG00000089872
10724	ENSMUSG00000062040
10725	ENSMUSG00000094701
10726	ENSMUSG00000104491
10727	ENSMUSG00000080778
10728	ENSMUSG00000045928
10729	ENSMUSG00000100087
10730	ENSMUSG00000024052
10731	ENSMUSG00000039768
10732	ENSMUSG00000065412
10733	ENSMUSG00000070464
10734	ENSMUSG00000077863
10735	ENSMUSG00000095562
10736	ENSMUSG00000036921
10737	ENSMUSG00000093889
10738	ENSMUSG00000094433
10739	ENSMUSG00000073067
10740	ENSMUSG00000095373
10741	ENSMUSG00000049988
10742	ENSMUSG00000038048
10743	ENSMUSG00000026141
10744	ENSMUSG00000024844
10745	ENSMUSG00000100469
10746	ENSMUSG00000039157
10747	ENSMUSG00000050370
10748	ENSMUSG00000029605
10749	ENSMUSG00000039720
10750	ENSMUSG00000054850
10751	ENSMUSG00000087603
10752	ENSMUSG00000030744
10753	ENSMUSG00000044933
10754	ENSMUSG00000054258
10755	ENSMUSG00000097464
10756	ENSMUSG00000006390
10757	ENSMUSG00000043998
10758	ENSMUSG00000053483
10759	ENSMUSG00000030291
10760	ENSMUSG00000096676
10761	ENSMUSG00000046932
10762	ENSMUSG00000034919
10763	ENSMUSG00000062006
10764	ENSMUSG00000045341
10765	ENSMUSG00000047423
10766	ENSMUSG00000093861
10767	ENSMUSG00000044676
10768	ENSMUSG00000051136
10769	ENSMUSG00000037096
10770	ENSMUSG00000048003
10771	ENSMUSG00000020926
10772	ENSMUSG00000029073
10773	ENSMUSG00000025278
10774	ENSMUSG00000027314
10775	ENSMUSG00000097649
10776	ENSMUSG00000025492
10777	ENSMUSG00000048174
10778	ENSMUSG00000069044
10779	ENSMUSG00000045202
10780	ENSMUSG00000052850
10781	ENSMUSG00000085739
10782	ENSMUSG00000021676
10783	ENSMUSG00000041975
10784	ENSMUSG00000032492
10785	ENSMUSG00000023185
10786	ENSMUSG00000013736
10787	ENSMUSG00000103031
10788	ENSMUSG00000054999
10789	ENSMUSG00000061576
10790	ENSMUSG00000066640
10791	ENSMUSG00000054662
10792	ENSMUSG00000065767
10793	ENSMUSG00000082842
10794	ENSMUSG00000020961
10795	ENSMUSG00000033389
10796	ENSMUSG00000043895
10797	ENSMUSG00000048482
10798	ENSMUSG00000080720
10799	ENSMUSG00000030878
10800	ENSMUSG00000097140
10801	ENSMUSG00000093114
10802	ENSMUSG00000086465
10803	ENSMUSG00000096486
10804	ENSMUSG00000059473
10805	ENSMUSG00000051617
10806	ENSMUSG00000039396
10807	ENSMUSG00000040456
10808	ENSMUSG00000027506
10809	ENSMUSG00000047171
10810	ENSMUSG00000101581
10811	ENSMUSG00000026803
10812	ENSMUSG00000028173
10813	ENSMUSG00000051037
10814	ENSMUSG00000055560
10815	ENSMUSG00000089081
10816	ENSMUSG00000052353
10817	ENSMUSG00000089861
10818	ENSMUSG00000025068
10819	ENSMUSG00000102374
10820	ENSMUSG00000039693
10821	ENSMUSG00000102398
10822	ENSMUSG00000021007
10823	ENSMUSG00000044098
10824	ENSMUSG00000038500
10825	ENSMUSG00000052736
10826	ENSMUSG00000018287
10827	ENSMUSG00000088802
10828	ENSMUSG00000028664
10829	ENSMUSG00000044952
10830	ENSMUSG00000100785
10831	ENSMUSG00000021439
10832	ENSMUSG00000102731
10833	ENSMUSG00000029094
10834	ENSMUSG00000001482
10835	ENSMUSG00000029165
10836	ENSMUSG00000085827
10837	ENSMUSG00000088340
10838	ENSMUSG00000065078
10839	ENSMUSG00000091994
10840	ENSMUSG00000044141
10841	ENSMUSG00000048067
10842	ENSMUSG00000014426
10843	ENSMUSG00000054986
10844	ENSMUSG00000047434
10845	ENSMUSG00000031633
10846	ENSMUSG00000024413
10847	ENSMUSG00000098754
10848	ENSMUSG00000053862
10849	ENSMUSG00000031834
10850	ENSMUSG00000050157
10851	LTRIS4B
10852	ENSMUSG00000053499
10853	ENSMUSG00000008393
10854	ENSMUSG00000074596
10855	ENSMUSG00000101708
10856	ENSMUSG00000048001
10857	ENSMUSG00000068083
10858	ENSMUSG00000052565
10859	ENSMUSG00000035594
10860	ENSMUSG00000047832
10861	ENSMUSG00000035873
10862	ENSMUSG00000087479
10863	ENSMUSG00000019232
10864	ENSMUSG00000094623
10865	ENSMUSG00000022066
10866	ENSMUSG00000048500
10867	ENSMUSG00000030825
10868	ENSMUSG00000063754
10869	ENSMUSG00000042419
10870	ENSMUSG00000094535
10871	ENSMUSG00000085464
10872	ENSMUSG00000029710
10873	ENSMUSG00000029510
10874	ENSMUSG00000021998
10875	ENSMUSG00000064452
10876	ENSMUSG00000069830
10877	ENSMUSG00000045817
10878	ENSMUSG00000087903
10879	ENSMUSG00000039850
10880	ENSMUSG00000051149
10881	ENSMUSG00000032443
10882	ENSMUSG00000026904
10883	ENSMUSG00000050359
10884	ENSMUSG00000020021
10885	ENSMUSG00000079409
10886	ENSMUSG00000033156
10887	ENSMUSG00000044835
10888	ENSMUSG00000021194
10889	ENSMUSG00000045680
10890	ENSMUSG00000097518
10891	ENSMUSG00000036390
10892	ENSMUSG00000046615
10893	ENSMUSG00000040254
10894	ENSMUSG00000070330
10895	ENSMUSG00000053714
10896	ENSMUSG00000047721
10897	ENSMUSG00000103243
10898	ENSMUSG00000072978
10899	ENSMUSG00000064288
10900	ENSMUSG00000047606
10901	ENSMUSG00000072255
10902	ENSMUSG00000038538
10903	ENSMUSG00000045629
10904	ENSMUSG00000092737
10905	ENSMUSG00000019923
10906	ENSMUSG00000035062
10907	ENSMUSG00000065425
10908	ENSMUSG00000088570
10909	ENSMUSG00000061787
10910	ENSMUSG00000078895
10911	ENSMUSG00000095765
10912	ENSMUSG00000052382
10913	ENSMUSG00000103717
10914	ENSMUSG00000028514
10915	ENSMUSG00000096337
10916	ENSMUSG00000076366
10917	ENSMUSG00000052906
10918	ENSMUSG00000026817
10919	ENSMUSG00000084284
10920	ENSMUSG00000021870
10921	ENSMUSG00000037028
10922	ENSMUSG00000030337
10923	ENSMUSG00000089762
10924	ENSMUSG00000091952
10925	ENSMUSG00000049643
10926	ENSMUSG00000093634
10927	ENSMUSG00000057674
10928	ENSMUSG00000054412
10929	ENSMUSG00000098025
10930	ENSMUSG00000029390
10931	ENSMUSG00000055385
10932	ENSMUSG00000099411
10933	ENSMUSG00000081056
10934	ENSMUSG00000022659
10935	ENSMUSG00000099464
10936	ENSMUSG00000021242
10937	ENSMUSG00000052551
10938	ENSMUSG00000032412
10939	ENSMUSG00000101981
10940	ENSMUSG00000085715
10941	ENSMUSG00000048175
10942	ENSMUSG00000101847
10943	ENSMUSG00000058028
10944	ENSMUSG00000045092
10945	ENSMUSG00000080076
10946	ENSMUSG00000061132
10947	ENSMUSG00000036924
10948	ENSMUSG00000032419
10949	ENSMUSG00000006288
10950	ENSMUSG00000075486
10951	ENSMUSG00000065685
10952	ENSMUSG00000029054
10953	ENSMUSG00000028797
10954	ENSMUSG00000039323
10955	ENSMUSG00000081587
10956	ENSMUSG00000046020
10957	ENSMUSG00000101645
10958	ENSMUSG00000046793
10959	ENSMUSG00000084208
10960	ENSMUSG00000042279
10961	ENSMUSG00000020561
10962	ENSMUSG00000044120
10963	ENSMUSG00000075391
10964	ENSMUSG00000054484
10965	ENSMUSG00000027868
10966	ENSMUSG00000036492
10967	ENSMUSG00000089148
10968	ENSMUSG00000039154
10969	ENSMUSG00000044550
10970	ENSMUSG00000035946
10971	ENSMUSG00000065387
10972	ENSMUSG00000053774
10973	ENSMUSG00000102212
10974	ENSMUSG00000050957
10975	ENSMUSG00000022957
10976	ENSMUSG00000068697
10977	ENSMUSG00000078161
10978	ENSMUSG00000062791
10979	ENSMUSG00000082259
10980	ENSMUSG00000102811
10981	ENSMUSG00000052504
10982	RMER10A
10983	ENSMUSG00000097610
10984	ENSMUSG00000095630
10985	ENSMUSG00000093226
10986	ENSMUSG00000078921
10987	ENSMUSG00000031146
10988	ENSMUSG00000097327
10989	ENSMUSG00000049436
10990	ENSMUSG00000024382
10991	ENSMUSG00000057396
10992	ENSMUSG00000051674
10993	ENSMUSG00000033618
10994	ENSMUSG00000050473
10995	ENSMUSG00000104066
10996	ENSMUSG00000050299
10997	ENSMUSG00000101550
10998	ENSMUSG00000081225
10999	ENSMUSG00000094310
11000	ENSMUSG00000082825
11001	ENSMUSG00000036938
11002	ENSMUSG00000082472
11003	ENSMUSG00000081571
11004	ENSMUSG00000001076
11005	ENSMUSG00000024905
11006	ENSMUSG00000041372
11007	ENSMUSG00000077484
11008	ENSMUSG00000044055
11009	ENSMUSG00000038954
11010	ENSMUSG00000077202
11011	ENSMUSG00000051251
11012	ENSMUSG00000041301
11013	ENSMUSG00000053646
11014	ENSMUSG00000031310
11015	ENSMUSG00000040415
11016	ENSMUSG00000001855
11017	ENSMUSG00000041353
11018	ENSMUSG00000074796
11019	ENSMUSG00000082463
11020	ENSMUSG00000044084
11021	ENSMUSG00000053414
11022	ENSMUSG00000002346
11023	ENSMUSG00000093873
11024	ENSMUSG00000001823
11025	ENSMUSG00000095432
11026	ENSMUSG00000095249
11027	ENSMUSG00000055116
11028	ENSMUSG00000082641
11029	ENSMUSG00000096626
11030	ENSMUSG00000048581
11031	ENSMUSG00000099170
11032	ENSMUSG00000092520
11033	ENSMUSG00000056222
11034	ENSMUSG00000048824
11035	ENSMUSG00000082143
11036	ENSMUSG00000100291
11037	ENSMUSG00000046826
11038	ENSMUSG00000039908
11039	ENSMUSG00000033487
11040	ENSMUSG00000082486
11041	ENSMUSG00000054383
11042	ENSMUSG00000051373
11043	ENSMUSG00000080358
11044	ENSMUSG00000084045
11045	ENSMUSG00000045639
11046	ENSMUSG00000103389
11047	ENSMUSG00000027309
11048	ENSMUSG00000074830
11049	ENSMUSG00000070837
11050	ENSMUSG00000086735
11051	ENSMUSG00000032305
11052	ENSMUSG00000090291
11053	ENSMUSG00000094796
11054	ENSMUSG00000075025
11055	ENSMUSG00000046774
11056	ENSMUSG00000041429
11057	ENSMUSG00000046947
11058	ENSMUSG00000089468
11059	ENSMUSG00000092185
11060	ENSMUSG00000100761
11061	ENSMUSG00000019864
11062	ENSMUSG00000087179
11063	ENSMUSG00000034958
11064	ENSMUSG00000036570
11065	ENSMUSG00000095004
11066	ENSMUSG00000070280
11067	ENSMUSG00000085556
11068	ENSMUSG00000046207
11069	ENSMUSG00000063846
11070	ENSMUSG00000085600
11071	ENSMUSG00000032182
11072	ENSMUSG00000088201
11073	ENSMUSG00000052099
11074	ENSMUSG00000007989
11075	ENSMUSG00000024403
11076	ENSMUSG00000093000
11077	ENSMUSG00000021280
11078	ENSMUSG00000001323
11079	ENSMUSG00000040084
11080	ENSMUSG00000036966
11081	ENSMUSG00000087587
11082	ENSMUSG00000095035
11083	ENSMUSG00000048281
11084	ENSMUSG00000062175
11085	ENSMUSG00000092231
11086	ENSMUSG00000062585
11087	ENSMUSG00000049670
11088	ENSMUSG00000067750
11089	ENSMUSG00000031559
11090	ENSMUSG00000064522
11091	ENSMUSG00000068806
11092	ENSMUSG00000053310
11093	ENSMUSG00000072962
11094	ENSMUSG00000051748
11095	ENSMUSG00000042863
11096	ENSMUSG00000035745
11097	ENSMUSG00000030670
11098	ENSMUSG00000049751
11099	ENSMUSG00000102644
11100	ENSMUSG00000101050
11101	ENSMUSG00000029097
11102	ENSMUSG00000082458
11103	ENSMUSG00000089316
11104	ENSMUSG00000081489
11105	ENSMUSG00000045095
11106	ENSMUSG00000050891
11107	ENSMUSG00000099980
11108	ENSMUSG00000033343
11109	ENSMUSG00000097870
11110	ENSMUSG00000071335
11111	ENSMUSG00000055811
11112	ENSMUSG00000101972
11113	ENSMUSG00000026434
11114	ENSMUSG00000018604
11115	ENSMUSG00000094006
11116	ENSMUSG00000027359
11117	ENSMUSG00000089289
11118	MMERVK10C
11119	ENSMUSG00000066072
11120	ENSMUSG00000022253
11121	ENSMUSG00000022332
11122	ENSMUSG00000084589
11123	ENSMUSG00000053303
11124	ENSMUSG00000021933
11125	ENSMUSG00000033015
11126	ENSMUSG00000005947
11127	ENSMUSG00000094694
11128	ENSMUSG00000100490
11129	ENSMUSG00000044857
11130	ENSMUSG00000090235
11131	ENSMUSG00000048572
11132	ENSMUSG00000053091
11133	ENSMUSG00000097816
11134	ENSMUSG00000065596
11135	ENSMUSG00000046709
11136	ENSMUSG00000087336
11137	ENSMUSG00000001891
11138	ENSMUSG00000054604
11139	ENSMUSG00000089806
11140	ENSMUSG00000031751
11141	ENSMUSG00000026335
11142	ENSMUSG00000056220
11143	ENSMUSG00000044092
11144	ENSMUSG00000076557
11145	ENSMUSG00000049536
11146	ENSMUSG00000073234
11147	ENSMUSG00000093459
11148	ENSMUSG00000056605
11149	ENSMUSG00000099229
11150	ENSMUSG00000065079
11151	ENSMUSG00000099458
11152	ENSMUSG00000093191
11153	ENSMUSG00000044227
11154	ENSMUSG00000021719
11155	ENSMUSG00000097039
11156	ENSMUSG00000022756
11157	ENSMUSG00000033972
11158	ENSMUSG00000082771
11159	ENSMUSG00000021254
11160	ENSMUSG00000041225
11161	ENSMUSG00000036553
11162	ENSMUSG00000053626
11163	ENSMUSG00000036502
11164	ENSMUSG00000098616
11165	ENSMUSG00000044641
11166	ENSMUSG00000039059
11167	ENSMUSG00000028465
11168	ENSMUSG00000030378
11169	ENSMUSG00000063787
11170	ENSMUSG00000085694
11171	ENSMUSG00000035297
11172	ENSMUSG00000022123
11173	ENSMUSG00000053166
11174	ENSMUSG00000059412
11175	ENSMUSG00000056203
11176	ENSMUSG00000040312
11177	ENSMUSG00000000983
11178	ENSMUSG00000022235
11179	ENSMUSG00000041064
11180	ENSMUSG00000000305
11181	ENSMUSG00000081357
11182	ENSMUSG00000063506
11183	ENSMUSG00000065529
11184	ENSMUSG00000092710
11185	ENSMUSG00000035283
11186	ENSMUSG00000084855
11187	ENSMUSG00000047674
11188	ENSMUSG00000009079
11189	ENSMUSG00000096085
11190	ENSMUSG00000006241
11191	ENSMUSG00000095365
11192	ENSMUSG00000078776
11193	ENSMUSG00000051934
11194	ENSMUSG00000096457
11195	ENSMUSG00000038949
11196	ENSMUSG00000047094
11197	ENSMUSG00000064380
11198	ENSMUSG00000047794
11199	ENSMUSG00000096746
11200	ENSMUSG00000069475
11201	ENSMUSG00000054304
11202	ENSMUSG00000024018
11203	ENSMUSG00000103897
11204	ENSMUSG00000048503
11205	ENSMUSG00000029228
11206	ENSMUSG00000019080
11207	ENSMUSG00000096400
11208	ENSMUSG00000065138
11209	ENSMUSG00000064371
11210	ENSMUSG00000056699
11211	ENSMUSG00000034171
11212	ENSMUSG00000008136
11213	ENSMUSG00000025198
11214	ENSMUSG00000029193
11215	ENSMUSG00000098668
11216	ENSMUSG00000036833
11217	ENSMUSG00000059406
11218	ENSMUSG00000030424
11219	ENSMUSG00000101758
11220	ENSMUSG00000025821
11221	ENSMUSG00000046093
11222	ENSMUSG00000021065
11223	ENSMUSG00000048004
11224	ENSMUSG00000099822
11225	ENSMUSG00000022441
11226	ENSMUSG00000039963
11227	ENSMUSG00000039683
11228	ENSMUSG00000063089
11229	ENSMUSG00000033871
11230	ENSMUSG00000036632
11231	ENSMUSG00000057497
11232	ENSMUSG00000079057
11233	ENSMUSG00000083248
11234	ENSMUSG00000052295
11235	ENSMUSG00000083774
11236	ENSMUSG00000044854
11237	ENSMUSG00000095477
11238	ENSMUSG00000052848
11239	ENSMUSG00000051000
11240	ENSMUSG00000037752
11241	ENSMUSG00000060572
11242	ENSMUSG00000083736
11243	ENSMUSG00000088738
11244	ENSMUSG00000042523
11245	ENSMUSG00000062421
11246	ENSMUSG00000024926
11247	ENSMUSG00000097872
11248	ENSMUSG00000087159
11249	ENSMUSG00000042540
11250	ENSMUSG00000081095
11251	ENSMUSG00000071369
11252	ENSMUSG00000034329
11253	ENSMUSG00000045648
11254	ENSMUSG00000102803
11255	ENSMUSG00000083012
11256	ENSMUSG00000083987
11257	ENSMUSG00000065011
11258	ENSMUSG00000088191
11259	ENSMUSG00000081143
11260	ENSMUSG00000036892
11261	ENSMUSG00000039234
11262	ENSMUSG00000064563
11263	ENSMUSG00000088926
11264	ENSMUSG00000059547
11265	ENSMUSG00000088358
11266	ENSMUSG00000034430
11267	ENSMUSG00000048458
11268	ENSMUSG00000000544
11269	ENSMUSG00000044206
11270	ENSMUSG00000059595
11271	ENSMUSG00000048337
11272	ENSMUSG00000049573
11273	ENSMUSG00000057443
11274	ENSMUSG00000047260
11275	ENSMUSG00000025450
11276	ENSMUSG00000098894
11277	ENSMUSG00000042472
11278	ENSMUSG00000048489
11279	ENSMUSG00000046438
11280	ENSMUSG00000036523
11281	ENSMUSG00000064215
11282	ENSMUSG00000039699
11283	ENSMUSG00000103726
11284	ENSMUSG00000051627
11285	ENSMUSG00000027175
11286	ENSMUSG00000032735
11287	ENSMUSG00000102158
11288	ENSMUSG00000085551
11289	ENSMUSG00000060441
11290	ENSMUSG00000097661
11291	ENSMUSG00000043418
11292	ENSMUSG00000082481
11293	ENSMUSG00000032269
11294	ENSMUSG00000047344
11295	ENSMUSG00000001248
11296	ENSMUSG00000049604
11297	ENSMUSG00000045267
11298	ENSMUSG00000101237
11299	ENSMUSG00000094317
11300	ENSMUSG00000087410
11301	ENSMUSG00000047995
11302	ENSMUSG00000091707
11303	ENSMUSG00000023915
11304	ENSMUSG00000095297
11305	ENSMUSG00000012126
11306	ENSMUSG00000046518
11307	ENSMUSG00000030368
11308	ENSMUSG00000097948
11309	ENSMUSG00000046807
11310	ENSMUSG00000039345
11311	ENSMUSG00000039046
11312	ENSMUSG00000102600
11313	ENSMUSG00000039914
11314	ENSMUSG00000043531
11315	ENSMUSG00000062543
11316	ENSMUSG00000062342
11317	ENSMUSG00000064363
11318	ENSMUSG00000059657
11319	ENSMUSG00000075193
11320	ENSMUSG00000049858
11321	ENSMUSG00000076903
11322	ENSMUSG00000078027
11323	ENSMUSG00000063583
11324	ENSMUSG00000095736
11325	ENSMUSG00000058192
11326	ENSMUSG00000045498
11327	ENSMUSG00000044155
11328	ENSMUSG00000040584
11329	ENSMUSG00000099136
11330	ENSMUSG00000065126
11331	ENSMUSG00000084013
11332	ENSMUSG00000051498
11333	ENSMUSG00000053889
11334	ENSMUSG00000100657
11335	ENSMUSG00000046449
11336	ENSMUSG00000033107
11337	ENSMUSG00000065414
11338	ENSMUSG00000026805
11339	ENSMUSG00000100937
11340	ENSMUSG00000044976
11341	ENSMUSG00000050808
11342	ENSMUSG00000047658
11343	ENSMUSG00000022800
11344	ENSMUSG00000033126
11345	ENSMUSG00000045330
11346	ENSMUSG00000058351
11347	ENSMUSG00000058741
11348	ENSMUSG00000040663
11349	ENSMUSG00000052712
11350	ENSMUSG00000020381
11351	ENSMUSG00000094391
11352	ENSMUSG00000085260
11353	ENSMUSG00000082809
11354	ENSMUSG00000038518
11355	ENSMUSG00000050395
11356	ENSMUSG00000076145
11357	ENSMUSG00000086783
11358	ENSMUSG00000036117
11359	ENSMUSG00000069895
11360	ENSMUSG00000037692
11361	ENSMUSG00000034525
11362	ENSMUSG00000068732
11363	ENSMUSG00000100508
11364	ENSMUSG00000085811
11365	ENSMUSG00000098945
11366	ENSMUSG00000054252
11367	ENSMUSG00000083495
11368	ENSMUSG00000046480
11369	ENSMUSG00000036533
11370	ENSMUSG00000041815
11371	ENSMUSG00000057762
11372	ENSMUSG00000100167
11373	ENSMUSG00000056204
11374	ENSMUSG00000082004
11375	ENSMUSG00000095325
11376	ENSMUSG00000005417
11377	ENSMUSG00000021390
11378	ENSMUSG00000039982
11379	ENSMUSG00000036957
11380	ENSMUSG00000094220
11381	ENSMUSG00000082686
11382	ENSMUSG00000030498
11383	ENSMUSG00000062078
11384	ENSMUSG00000041859
11385	ENSMUSG00000029245
11386	ENSMUSG00000088951
11387	ENSMUSG00000020143
11388	ENSMUSG00000045100
11389	ENSMUSG00000054404
11390	ENSMUSG00000036333
11391	ENSMUSG00000020548
11392	ENSMUSG00000073568
11393	ENSMUSG00000052271
11394	ENSMUSG00000080760
11395	ENSMUSG00000026715
11396	ENSMUSG00000094828
11397	ENSMUSG00000029782
11398	ENSMUSG00000069080
11399	ENSMUSG00000077146
11400	ENSMUSG00000044279
11401	ENSMUSG00000097083
11402	ENSMUSG00000049062
11403	ENSMUSG00000071521
11404	ENSMUSG00000096751
11405	ENSMUSG00000080899
11406	ENSMUSG00000052783
11407	ENSMUSG00000092313
11408	ENSMUSG00000045671
11409	ENSMUSG00000061689
11410	ENSMUSG00000098153
11411	ENSMUSG00000077804
11412	ENSMUSG00000024365
11413	ENSMUSG00000101016
11414	ENSMUSG00000032392
11415	ENSMUSG00000083890
11416	ENSMUSG00000093938
11417	ENSMUSG00000050239
11418	ENSMUSG00000020514
11419	ENSMUSG00000079429
11420	ENSMUSG00000096944
11421	ENSMUSG00000061740
11422	ENSMUSG00000040901
11423	ENSMUSG00000044798
11424	ENSMUSG00000054051
11425	ENSMUSG00000044457
11426	ENSMUSG00000039518
11427	ENSMUSG00000030834
11428	ENSMUSG00000030281
11429	ENSMUSG00000024317
11430	ENSMUSG00000039257
11431	ENSMUSG00000096310
11432	ENSMUSG00000045746
11433	ENSMUSG00000039037
11434	ENSMUSG00000001158
11435	ENSMUSG00000022311
11436	ENSMUSG00000002017
11437	ENSMUSG00000041426
11438	ENSMUSG00000058622
11439	ENSMUSG00000051285
11440	ENSMUSG00000050141
11441	ENSMUSG00000038274
11442	ENSMUSG00000016344
11443	ENSMUSG00000094988
11444	ENSMUSG00000087518
11445	ENSMUSG00000004961
11446	ENSMUSG00000062365
11447	ENSMUSG00000044906
11448	ENSMUSG00000047632
11449	ENSMUSG00000071195
11450	ENSMUSG00000084112
11451	ENSMUSG00000051936
11452	ENSMUSG00000033769
11453	ENSMUSG00000067851
11454	ENSMUSG00000097993
11455	ENSMUSG00000096852
11456	ENSMUSG00000086763
11457	ENSMUSG00000091873
11458	ENSMUSG00000030894
11459	ENSMUSG00000099531
11460	ENSMUSG00000099247
11461	ENSMUSG00000088606
11462	ENSMUSG00000097834
11463	ENSMUSG00000097515
11464	ENSMUSG00000064030
11465	ENSMUSG00000087873
11466	ENSMUSG00000045657
11467	ENSMUSG00000038244
11468	ENSMUSG00000101671
11469	ENSMUSG00000025014
11470	ENSMUSG00000047960
11471	ENSMUSG00000045980
11472	ENSMUSG00000044674
11473	ENSMUSG00000048921
11474	ENSMUSG00000065034
11475	ENSMUSG00000046108
11476	ENSMUSG00000100606
11477	ENSMUSG00000097451
11478	ENSMUSG00000048234
11479	ENSMUSG00000047940
11480	ENSMUSG00000040455
11481	ENSMUSG00000097569
11482	ENSMUSG00000063239
11483	ENSMUSG00000093592
11484	ENSMUSG00000039497
11485	ENSMUSG00000073922
11486	ENSMUSG00000046323
11487	ENSMUSG00000006567
11488	ENSMUSG00000063842
11489	ENSMUSG00000005950
11490	ENSMUSG00000095753
11491	ENSMUSG00000053720
11492	ENSMUSG00000024241
11493	ENSMUSG00000095304
11494	ENSMUSG00000024542
11495	ENSMUSG00000050704
11496	ENSMUSG00000049737
11497	ENSMUSG00000038930
11498	ENSMUSG00000051593
11499	ENSMUSG00000044165
11500	ENSMUSG00000021604
11501	ENSMUSG00000033809
11502	ENSMUSG00000065327
11503	ENSMUSG00000084167
11504	ENSMUSG00000052537
11505	ENSMUSG00000021115
11506	ENSMUSG00000051262
11507	ENSMUSG00000022621
11508	ENSMUSG00000098370
11509	ENSMUSG00000081993
11510	ENSMUSG00000029723
11511	ENSMUSG00000025260
11512	ENSMUSG00000042357
11513	ENSMUSG00000013033
11514	ENSMUSG00000050815
11515	ENSMUSG00000028751
11516	ENSMUSG00000048616
11517	ENSMUSG00000077554
11518	ENSMUSG00000025743
11519	ENSMUSG00000100884
11520	ENSMUSG00000047048
11521	ENSMUSG00000049676
11522	ENSMUSG00000073497
11523	ENSMUSG00000071714
11524	ENSMUSG00000051648
11525	ENSMUSG00000027434
11526	ENSMUSG00000051493
11527	ENSMUSG00000082550
11528	ENSMUSG00000049184
11529	ENSMUSG00000067929
11530	ENSMUSG00000044367
11531	ENSMUSG00000103786
11532	ENSMUSG00000043945
11533	ENSMUSG00000031153
11534	ENSMUSG00000062866
11535	ENSMUSG00000084366
11536	ENSMUSG00000038421
11537	ENSMUSG00000063994
11538	ENSMUSG00000050538
11539	ENSMUSG00000099982
11540	ENSMUSG00000044022
11541	ENSMUSG00000062797
11542	RLTRETN_MM
